Ligand Short Name,Base File Name,KD1,KD2,Alpha,SC
Gen_8_Cross_883814,Gen_8_Cross_883814__4,2.679252165981817e-05,1.9896693111168913e-08,1346.581640985271,-10.519575692585937
Gen_8_Cross_373476,Gen_8_Cross_373476__3,3.4966293301419517e-06,1.0770362963297668e-07,32.465287772171365,-12.188285939467635
Gen_8_Cross_62845,Gen_8_Cross_62845__2,352857.090183317,2.6655342760556763e-06,132377622510.05724,12.773818410174291
Gen_8_Mutant_13_44475,Gen_8_Mutant_13_44475__5,17803.01334470487,2.6655342760556763e-06,6678966203.746918,9.787123009515405
Gen_8_Mutant_6_643298,Gen_8_Mutant_6_643298__3,19518034.076095507,3.97469100725155e-05,491057897091.52734,16.78684942052833
Gen_8_Cross_743763,Gen_8_Cross_743763__5,23187.23782306564,7.342668715297711e-06,3157876069.6035986,10.051357309280952
Gen_8_Mutant_17_255764,Gen_8_Mutant_17_255764__5,0.0026605803254505333,1.1456700303328867e-06,2322.2919819919466,-5.9266589394029765
Gen_8_Cross_371834,Gen_8_Cross_371834__3,2.879111846807605e-05,5.830150654334497e-07,49.38314663733593,-10.247924934425841
Gen_8_Cross_980011,Gen_8_Cross_980011__1,7.3422967092021866e-06,9.096731904955463e-08,80.71356599178718,-11.6771844889081
Gen_8_Mutant_14_354964,Gen_8_Mutant_14_354964__2,1.826299118625804e-05,5.830150654334497e-07,31.32507591837304,-10.573105400877768
Gen_8_Cross_975485,Gen_8_Cross_975485__2,2.6223879833841592,3.1559434689496957e-06,830936.2981894271,0.9640841864614754
Gen_8_Mutant_18_293558,Gen_8_Mutant_18_293558__2,0.0002706125348463264,2.394796092397286e-05,11.300024069081912,-7.546952078130023
Gen_8_Mutant_11_965774,Gen_8_Mutant_11_965774__4,1.1486923627950767e-06,7.2228939537321e-09,159.03492009619532,-13.59142445087413
Gen_8_Cross_62845,Gen_8_Cross_62845__5,5.601301584943769e-05,1.4428916143916895e-05,3.8819974619543607,-7.784614801428491
Gen_8_Mutant_18_751775,Gen_8_Mutant_18_751775__2,9.66786648182097,0.00015348393413113442,62989.43623350759,2.268771634137663
Gen_8_Mutant_24_324646,Gen_8_Mutant_24_324646__3,0.0002492758829331393,3.7365789172835235e-06,66.71232923252742,-8.174417968836114
Gen_8_Cross_868278,Gen_8_Cross_868278__2,2.759571310084697e-05,3.5127314248113844e-07,78.55913180817323,-10.365899834696588
Gen_8_Mutant_27_953149,Gen_8_Mutant_27_953149__3,1961.955852866316,2.966880144570127e-07,6612858481.853452,7.581697137638143
Gen_8_Cross_896410,Gen_8_Cross_896410__3,5.173715355521618e-06,7.683170161732237e-08,67.33828935991129,-11.993806757054822
Gen_8_Mutant_23_821547,Gen_8_Mutant_23_821547__5,2.697396600473432e+22,1.2751911298823975e-07,2.1152880829105165e+29,51.6491591316713
Gen_8_Mutant_18_241701,Gen_8_Mutant_18_241701__4,8929602142424.371,1.7875786982849592e-07,4.9953616872877375e+19,29.820392956904442
Gen_8_Mutant_18_629617,Gen_8_Mutant_18_629617__5,2.4373013899359676e+20,7.342668715297711e-06,3.319367227964535e+25,46.94259329939911
Gen_8_Cross_477868,Gen_8_Cross_477868__1,53.461796482831,0.00018172214998736795,294195.2672612958,3.9789537895156144
Gen_8_Cross_530230,Gen_8_Cross_530230__1,0.19584534059616618,1.9014914803386492e-06,102995.64453546054,-1.630414179895721
Gen_8_Cross_887620,Gen_8_Cross_887620__3,1.6340021658281618e-06,6.489264974597642e-08,25.1800808292541,-12.815523419488356
Gen_8_Mutant_18_600747,Gen_8_Mutant_18_600747__5,1.08341957433913e-05,4.1590092830141227e-07,26.049943643163807,-11.010147812425382
Gen_8_Cross_718617,Gen_8_Cross_718617__1,6.4950649985741445e-06,6.489264974597642e-08,100.08937875089408,-11.826310404066742
Gen_8_Cross_692916,Gen_8_Cross_692916__5,289155456.65765345,1.3564522063286917e-06,213170397975368.2,19.482475013763867
Gen_8_Cross_476071,Gen_8_Cross_476071__1,4.286214420637385e-05,1.6060144189329578e-06,26.688517675234586,-9.694283549774047
Gen_8_Cross_168556,Gen_8_Cross_168556__2,2.75868596737578e-05,9.676417733548232e-07,28.509372407635826,-10.14241382124958
Gen_8_Mutant_7_728088,Gen_8_Mutant_7_728088__1,1.1555208171260522e-05,1.1456700303328867e-06,10.0859827570972,-10.342901451803646
Gen_8_Mutant_7_354160,Gen_8_Mutant_7_354160__3,8.659874078138102e-05,1.6060144189329578e-06,53.921521351544,-9.183905433045535
Gen_8_Mutant_27_953149,Gen_8_Mutant_27_953149__4,0.0012137868312957192,0.00010948964181059926,11.085859915364317,-6.158484129367697
Gen_8_Cross_950985,Gen_8_Cross_950985__5,1.6303347023972288e-05,2.1164602416720824e-07,77.03119908877682,-10.88286151223252
Gen_8_Mutant_28_806121,Gen_8_Mutant_28_806121__3,4043888887445191.0,3.5127314248113844e-07,1.1512092438613713e+22,35.93598321978768
Gen_8_Cross_692916,Gen_8_Cross_692916__3,5.2813252296653876e-05,4.42404058959089e-06,11.937786561207329,-9.087509353847398
Gen_8_Cross_55903,Gen_8_Cross_55903__3,1.6895065912958065e-05,9.676417733548232e-07,17.46004190619294,-10.39323086543211
Gen_8_Cross_580561,Gen_8_Cross_580561__4,5.846809441194843e-06,2.355731803637041e-08,248.19503782934407,-12.001260289360365
Gen_8_Mutant_10_803559,Gen_8_Mutant_10_803559__1,6.226015905983132e-05,2.2513308767194835e-06,27.654823954865947,-9.346228679944351
Gen_8_Cross_490920,Gen_8_Cross_490920__2,0.01196688393323605,2.394796092397286e-05,499.7036687685892,-4.416773331261447
Gen_8_Cross_51872,Gen_8_Cross_51872__4,1.7929574212435542e-05,5.830150654334497e-07,30.75319194214232,-10.584871289008658
Gen_8_Cross_509303,Gen_8_Cross_509303__4,1.1155782080301109e-05,1.7875786982849592e-07,62.407222076455724,-11.223706348449312
Gen_8_Cross_501033,Gen_8_Cross_501033__4,9.239306257297222e-05,5.480883414541699e-08,1685.7330394556102,-9.283951295050063
Gen_8_Cross_451258,Gen_8_Cross_451258__4,3.1293084890831208e+31,6.596874219596592e-05,4.7436230931722726e+35,72.52094993295346
Gen_8_Cross_236774,Gen_8_Cross_236774__2,5.427083265903193e-06,1.680490097169955e-08,322.9464591932272,-12.086682446791851
Gen_8_Cross_55903,Gen_8_Cross_55903__2,9.274802288784938e-06,4.92419035910961e-07,18.835182258189555,-11.003984270733794
Gen_8_Cross_530230,Gen_8_Cross_530230__5,0.0006847274378548897,1.3564522063286917e-06,504.79289624817676,-7.272083626207395
Gen_8_Cross_258281,Gen_8_Cross_258281__5,0.001012971720305987,2.835394447994561e-05,35.72595414449123,-6.707128704265858
Gen_8_Cross_447431,Gen_8_Cross_447431__1,0.00015294830987288216,2.505849929223415e-07,610.3650026651125,-8.77104038149712
Gen_8_Cross_142088,Gen_8_Cross_142088__3,3.6431080344931816e-05,1.3564522063286917e-06,26.85762179821612,-9.85321963517352
Gen_8_Mutant_17_417989,Gen_8_Mutant_17_417989__2,2.9501745347662762,0.0001296337184983118,22757.771426611478,1.081816796780872
Gen_8_Mutant_11_965774,Gen_8_Mutant_11_965774__3,1.8594143523098217e-06,1.4193549404956241e-08,131.0041836089663,-13.095288144872658
Gen_8_Mutant_17_417989,Gen_8_Mutant_17_417989__4,0.0008858076614605056,4.629196545585792e-08,19135.235515225093,-7.028643403130371
Gen_8_Mutant_18_241701,Gen_8_Mutant_18_241701__3,52108116846967.13,2.1164602416720824e-07,2.4620409030599026e+20,31.58434184616112
Gen_8_Cross_202935,Gen_8_Cross_202935__5,1.7317716390887578e-06,1.9896693111168913e-08,87.03816405132349,-13.115676801102177
Gen_8_Cross_76543,Gen_8_Cross_76543__4,0.00022195398602384492,2.2513308767194835e-06,98.58790119170051,-8.328561928005394
Gen_8_Cross_895522,Gen_8_Cross_895522__4,7.1769132677113e-06,9.096731904955463e-08,78.89551261592817,-11.696389529333196
Gen_8_Cross_377194,Gen_8_Cross_377194__4,3.920162980084539e-06,2.966880144570127e-07,13.213081719054525,-11.573467545180213
Gen_8_Cross_124503,Gen_8_Cross_124503__3,865305403.0723349,3.357054782760477e-05,25775730783898.668,20.57859306971747
Gen_8_Cross_809173,Gen_8_Cross_809173__1,5.322243945097533e-05,2.966880144570127e-07,179.38857270112865,-9.786475834025586
Gen_8_Cross_553831,Gen_8_Cross_553831__3,7.117160435753563e-05,1.0770362963297668e-07,660.8097108711025,-9.535985875006022
Gen_8_Cross_447431,Gen_8_Cross_447431__5,1.8524247998110782e-06,5.480883414541699e-08,33.79792379630418,-12.819710402417948
Gen_8_Cross_928393,Gen_8_Cross_928393__5,1.6915336415162654e-05,4.92419035910961e-07,34.351507926312735,-10.676488701811822
Gen_8_Cross_377194,Gen_8_Cross_377194__2,0.001057887869310629,7.683170161732237e-08,13768.89808558033,-6.850983365327959
Gen_8_Cross_114228,Gen_8_Cross_114228__1,7.6072385373486795e-06,3.9098552253104834e-08,194.56573450861177,-11.72614204544793
Gen_8_Mutant_7_728088,Gen_8_Mutant_7_728088__2,1.118728965221992e-05,1.1456700303328867e-06,9.764844463086229,-10.341661491515643
Gen_8_Cross_259670,Gen_8_Cross_259670__2,1.6105217668759992e-05,4.92419035910961e-07,32.70632630797021,-10.708940082979286
Gen_8_Cross_394904,Gen_8_Cross_394904__3,6.754598333708704e-06,1.2751911298823975e-07,52.969301428027,-11.684693365919248
Gen_8_Cross_918757,Gen_8_Cross_918757__2,7.57877086207667e-06,1.509802801699513e-07,50.197090994569685,-11.5598698893445
Gen_8_Cross_129083,Gen_8_Cross_129083__4,1.748286519394433e-06,6.489264974597642e-08,26.9412102331795,-12.78241839796243
Gen_8_Cross_259670,Gen_8_Cross_259670__4,0.00012876312717730927,2.6655342760556763e-06,48.306685955600045,-8.775866259103095
Gen_8_Cross_231859,Gen_8_Cross_231859__4,7.065549707133811e-06,1.2751911298823975e-07,55.40777018881413,-11.650020057256018
Gen_8_Cross_881062,Gen_8_Cross_881062__3,1.0436930133321246e-05,4.1590092830141227e-07,25.094750752172835,-11.030601928704936
Gen_8_Mutant_7_354160,Gen_8_Mutant_7_354160__1,7.880675811291695e-06,1.1456700303328867e-06,6.878661047807875,-10.259587509806162
Gen_8_Mutant_7_354160,Gen_8_Mutant_7_354160__5,7.309998038961274e-05,1.6060144189329578e-06,45.51639109079771,-9.31894425352055
Gen_8_Mutant_13_194358,Gen_8_Mutant_13_194358__4,1.5229940386896951e+31,2.835394447994561e-05,5.371365665778494e+35,71.80081604253148
Gen_8_Cross_572109,Gen_8_Cross_572109__1,38423633769277.32,1.3564522063286917e-06,2.832656660515366e+19,31.27969384894431
Gen_8_Cross_530230,Gen_8_Cross_530230__4,0.003165597227423301,6.489264974597642e-08,48782.0614478696,-5.755295563985929
Gen_8_Cross_71687,Gen_8_Cross_71687__1,4.568454576921461e-06,7.683170161732237e-08,59.460541426970856,-12.092957716441688
Gen_8_Cross_815917,Gen_8_Cross_815917__2,4.446136366415835e-06,2.1164602416720824e-07,21.00741737961126,-11.76350590903245
Gen_8_Cross_743763,Gen_8_Cross_743763__3,7599456.918304218,2.835394447994561e-05,268021153941.35794,15.843587344526329
Gen_8_Cross_692916,Gen_8_Cross_692916__4,2.3991275158316347e-05,2.505849929223415e-07,95.7410692417301,-10.527858547170295
Gen_8_Cross_593339,Gen_8_Cross_593339__1,1340836.9211373313,9.247579875578024e-05,14499327815.252007,14.108804544005533
Gen_8_Cross_329459,Gen_8_Cross_329459__4,1.7031142207863747e-05,8.172777298444324e-07,20.83886735920921,-10.477672284531891
Gen_8_Cross_936232,Gen_8_Cross_936232__5,25515132.339022126,0.0008308303648203941,30710399402.094425,17.05478225862598
Gen_8_Cross_820388,Gen_8_Cross_820388__2,1.4130610966914243e-05,4.1590092830141227e-07,33.975906292455996,-10.84788541454717
Gen_8_Cross_329459,Gen_8_Cross_329459__2,0.00015888807433297593,2.505849929223415e-07,634.0685947710234,-8.733536734339792
Gen_8_Cross_950985,Gen_8_Cross_950985__4,4.752046553514892e-06,3.9098552253104834e-08,121.54021772347159,-12.156911404228186
Gen_8_Cross_411165,Gen_8_Cross_411165__4,3.258795086406299e-05,7.342668715297711e-06,4.4381616722227,-8.431740654966422
Gen_8_Cross_51872,Gen_8_Cross_51872__1,7.4584000831558685e-06,9.676417733548232e-07,7.707811184398875,-10.450355940624474
Gen_8_Mutant_24_254904,Gen_8_Mutant_24_254904__3,28251774291.644485,2.1164602416720824e-07,1.3348596744404011e+17,24.064422099350473
Gen_8_Cross_70554,Gen_8_Cross_70554__4,1.1713770496918523e-05,1.7875786982849592e-07,65.52869816672666,-11.184071045694566
Gen_8_Mutant_31_787290,Gen_8_Mutant_31_787290__3,2.8272416164881773e+45,0.00021515567725685956,1.3140446269112055e+49,104.65563072724386
Gen_8_Cross_895522,Gen_8_Cross_895522__2,5.8652044516554785e-06,7.683170161732237e-08,76.33833857889094,-11.890709937753575
Gen_8_Cross_675538,Gen_8_Cross_675538__1,3.101190636250291e+20,7.810577525052863e-05,3.97050106256938e+24,47.1834879738434
Gen_8_Cross_124503,Gen_8_Cross_124503__2,29740.764570805284,8.693584466298958e-06,3421001393.164879,10.300273925173308
Gen_8_Cross_655915,Gen_8_Cross_655915__2,9.410920703333871e+20,6.596874219596592e-05,1.4265727055061787e+25,48.29357265176668
Gen_8_Cross_258281,Gen_8_Cross_258281__2,0.0017648351900677946,4.7059609167699205e-05,37.50212169800898,-6.175039564123231
Gen_8_Cross_936232,Gen_8_Cross_936232__3,0.04030447126335899,9.247579875578024e-05,435.838044176285,-3.2039416460350703
Gen_8_Cross_644806,Gen_8_Cross_644806__3,3.3104967729223965e-06,4.629196545585792e-08,71.51342010049558,-12.44439744220281
Gen_8_Cross_508664,Gen_8_Cross_508664__1,3.261495700376968e-06,2.505849929223415e-07,13.015526837186671,-11.731944015904393
Gen_8_Mutant_17_255764,Gen_8_Mutant_17_255764__3,0.001210654564454155,1.3564522063286917e-06,892.5154596717083,-6.70907706031367
Gen_8_Mutant_6_643298,Gen_8_Mutant_6_643298__1,32079.87500218798,1.7083570853870422e-05,1877820233.0527415,10.375984160006787
Gen_8_Cross_329459,Gen_8_Cross_329459__1,1.6832424259641241e-06,3.9098552253104834e-08,43.05127246317559,-12.992986008125873
Gen_8_Cross_411165,Gen_8_Cross_411165__5,7.82259693869766e-06,7.683170161732237e-08,101.81470374897941,-11.64412809018109
Gen_8_Cross_168556,Gen_8_Cross_168556__3,6.368739489400245e-06,9.096731904955463e-08,70.01129148294302,-11.795627207483301
Gen_8_Cross_142088,Gen_8_Cross_142088__2,4.4084490539557725e-05,1.1456700303328867e-06,38.47922121760356,-9.775359963258305
Gen_8_Cross_643513,Gen_8_Cross_643513__2,7927984.642971309,7.342668715297711e-06,1079714331446.5695,15.885909417913226
Gen_8_Mutant_18_751775,Gen_8_Mutant_18_751775__3,1.1814698245485911e-05,2.835394447994561e-05,0.41668623051167714,-3.3372183039877013
Gen_8_Cross_477868,Gen_8_Cross_477868__2,15437.19468734574,0.00018172214998736795,84949438.95622425,9.644535002304181
Gen_8_Mutant_23_594956,Gen_8_Mutant_23_594956__3,10.521293270564572,2.966880144570127e-07,35462481.657104515,2.3534010678549304
Gen_8_Cross_887108,Gen_8_Cross_887108__5,7.199371414311e-06,2.966880144570127e-07,24.265797954416932,-11.372839109028211
Gen_8_Cross_129083,Gen_8_Cross_129083__1,4.4031699105931585e-06,2.355731803637041e-08,186.91303924305197,-12.267553431104888
Gen_8_Cross_477868,Gen_8_Cross_477868__3,8.971010855102937e+33,0.0008308303648203941,1.0797644422928932e+37,78.17930643140143
Gen_8_Cross_308889,Gen_8_Cross_308889__1,6.168348740205864e-05,3.7365789172835235e-06,16.508011410314936,-9.139833793572123
Gen_8_Cross_643513,Gen_8_Cross_643513__5,426407429.5224206,1.02930438241364e-05,41426757410915.49,19.870905854496705
Gen_8_Cross_846594,Gen_8_Cross_846594__1,9.58452554855018e-07,1.1987981663813327e-08,79.95111952399652,-13.68675671854076
Gen_8_Cross_887620,Gen_8_Cross_887620__4,2.0086402112480913e-06,5.480883414541699e-08,36.648110520264545,-12.769614038952888
Gen_8_Cross_446984,Gen_8_Cross_446984__1,8.257951157585626e-05,5.480883414541699e-08,1506.6825059033188,-9.395513057643642
Gen_8_Cross_793131,Gen_8_Cross_793131__5,5.484392652870361e-06,1.7875786982849592e-07,30.68056616546283,-11.73123716261334
Gen_8_Mutant_23_594956,Gen_8_Mutant_23_594956__4,7.893196319332914e-06,6.902790951075892e-07,11.434789747040874,-10.804619321707436
Gen_8_Mutant_18_600747,Gen_8_Mutant_18_600747__4,381592087313.84546,2.2513308767194835e-06,1.6949622610332634e+17,26.66761804075484
Gen_8_Cross_881062,Gen_8_Cross_881062__5,8.317864489137453e-06,7.683170161732237e-08,108.26083913338864,-11.590048306854884
Gen_8_Cross_55903,Gen_8_Cross_55903__5,0.00022353014610206293,4.7059609167699205e-05,4.7499363053675685,-6.944041247158383
Gen_8_Cross_231859,Gen_8_Cross_231859__2,2.0075871907008934e-05,6.489264974597642e-08,309.37050629919315,-10.781143220712805
Gen_8_Mutant_7_728088,Gen_8_Mutant_7_728088__5,1.4312906068279386e-05,9.676417733548232e-07,14.791533873797537,-10.447998971725669
Gen_8_Mutant_13_194358,Gen_8_Mutant_13_194358__2,5.899198353689122e+30,1.4428916143916895e-05,4.0884556364797866e+35,70.85236925924549
Gen_8_Mutant_23_669159,Gen_8_Mutant_23_669159__5,34300319.60543608,7.683170161732237e-08,446434464985255.2,17.35066523003546
Gen_8_Cross_169095,Gen_8_Cross_169095__5,0.005588064274319852,1.4428916143916895e-05,387.2823307435833,-5.173763184324188
Gen_8_Mutant_13_194358,Gen_8_Mutant_13_194358__5,1.5230608982453456e+39,1.2186774232918459e-05,1.2497654171120282e+44,90.22154068559732
Gen_8_Cross_461681,Gen_8_Cross_461681__3,1.5010556501718257e-06,6.902790951075892e-07,2.174563391547974,-9.185346288775474
Gen_8_Mutant_31_787290,Gen_8_Mutant_31_787290__2,2.9924860543754224e+36,7.810577525052863e-05,3.8313249497580125e+40,83.98916784603277
Gen_8_Cross_823851,Gen_8_Cross_823851__1,4.3338910257349765e-05,1.509802801699513e-07,287.0501379952748,-10.011582237392274
Gen_8_Cross_737875,Gen_8_Cross_737875__1,5.544268482967771e-05,3.5127314248113844e-07,157.83354354412307,-9.73845995094774
Gen_8_Mutant_24_324646,Gen_8_Mutant_24_324646__5,0.0005596190972526758,4.42404058959089e-06,126.49501873228205,-7.429520489083929
Gen_8_Cross_633008,Gen_8_Cross_633008__1,9.085662020712918e-06,5.480883414541699e-08,165.77002890824386,-11.539203281285179
Gen_8_Mutant_6_643298,Gen_8_Mutant_6_643298__5,18412696.61165177,2.835394447994561e-05,649387482037.1057,16.728551017831922
Gen_8_Cross_259670,Gen_8_Cross_259670__1,1.4854192226618402e-05,4.92419035910961e-07,30.1657554711275,-10.760515482397098
Gen_8_Cross_509303,Gen_8_Cross_509303__1,1.4698228029992206e-05,4.1590092830141227e-07,35.34069541518332,-10.821576385431609
Gen_8_Mutant_17_255764,Gen_8_Mutant_17_255764__4,0.0035569547235610936,1.1456700303328867e-06,3104.693872918699,-5.637034865750231
Gen_8_Cross_887620,Gen_8_Cross_887620__1,5.293473839920423e-06,6.489264974597642e-08,81.57277997803808,-12.001904602998467
Gen_8_Mutant_11_965774,Gen_8_Mutant_11_965774__2,1.9769714310796856e-06,1.4193549404956241e-08,139.2866135647048,-13.040322242624402
Gen_8_Cross_530230,Gen_8_Cross_530230__3,3.6575366715901806e-06,2.505849929223415e-07,14.59599247718591,-11.716032378375283
Gen_8_Cross_918757,Gen_8_Cross_918757__3,8.087778441741513e-06,1.0770362963297668e-07,75.09290512587515,-11.571066460623632
Gen_8_Cross_114228,Gen_8_Cross_114228__2,7.0594667467958385e-06,1.2751911298823975e-07,55.360067846824556,-11.650688117535251
Gen_8_Cross_980011,Gen_8_Cross_980011__5,5.669735843388955e-06,2.1164602416720824e-07,26.78876612824842,-11.645646748018295
Gen_8_Cross_793131,Gen_8_Cross_793131__2,4.086664477046019e-06,1.0770362963297668e-07,37.943609616242355,-12.08917253060629
Gen_8_Cross_675538,Gen_8_Cross_675538__3,0.001112246587546235,5.571771015598962e-05,19.962173327517288,-6.476913995664695
Gen_8_Cross_994185,Gen_8_Cross_994185__1,5.511412009532771e-06,2.505849929223415e-07,21.99418227427852,-11.582091734681763
Gen_8_Mutant_21_351398,Gen_8_Mutant_21_351398__1,0.0009136577878732504,8.693584466298958e-06,105.09563591578167,-6.932094597047599
Gen_8_Mutant_24_324646,Gen_8_Mutant_24_324646__2,0.0005966499358183586,1.9014914803386492e-06,313.7799679818167,-7.400594688687239
Gen_8_Mutant_31_397361,Gen_8_Mutant_31_397361__4,1.3866065968232374e+16,7.683170161732237e-08,1.8047323795189964e+23,37.168220952972845
Gen_8_Cross_477868,Gen_8_Cross_477868__5,2.5066433987405544e+38,0.00018172214998736795,1.3793824247153133e+42,88.41717810060696
Gen_8_Cross_131060,Gen_8_Cross_131060__3,1.40243982100671e+30,2.394796092397286e-05,5.856197216368481e+34,69.41576623894238
Gen_8_Cross_705003,Gen_8_Cross_705003__2,3886812512819.117,6.902790951075892e-07,5.630784041364175e+18,28.988610532217802
Gen_8_Cross_202935,Gen_8_Cross_202935__1,1.4653367353146278e-05,4.1590092830141227e-07,35.232831561574855,-10.823637234242202
Gen_8_Mutant_11_797238,Gen_8_Mutant_11_797238__4,1.9945105322453844e-06,1.680490097169955e-08,118.68624132949421,-13.015449222502507
Gen_8_Mutant_36_603392,Gen_8_Mutant_36_603392__1,15402520.365565076,9.676417733548232e-07,15917585194947.084,16.55004171409359
Gen_8_Cross_332074,Gen_8_Cross_332074__4,63108372595.827095,4.7059609167699205e-05,1341030529406594.5,24.86811928542234
Gen_8_Cross_236774,Gen_8_Cross_236774__3,4.565446584261045e-06,7.683170161732237e-08,59.421391016435926,-12.09347367927536
Gen_8_Cross_896410,Gen_8_Cross_896410__5,6.382845075852285e-06,9.096731904955463e-08,70.16635361513971,-11.793813027444958
Gen_8_Cross_593339,Gen_8_Cross_593339__2,0.20119248840211185,7.810577525052863e-05,2575.8977201977154,-1.6028709182330418
Gen_8_Cross_292641,Gen_8_Cross_292641__2,311038539689808.3,7.810577525052863e-05,3.9822732530614395e+18,33.37093794226229
Gen_8_Cross_446984,Gen_8_Cross_446984__2,1.376854947015012e-06,3.3022939796031453e-08,41.69389386648357,-13.179604729138212
Gen_8_Cross_413040,Gen_8_Cross_413040__3,1150127817350327.8,8.172777298444324e-07,1.407266802154578e+21,34.67864947663166
Gen_8_Cross_23528,Gen_8_Cross_23528__1,6.18692464909977e-06,7.683170161732237e-08,80.52567519479322,-11.845964501428643
Gen_8_Cross_633008,Gen_8_Cross_633008__5,4.9934387343436676e-05,4.1590092830141227e-07,120.06317838090557,-9.822985529248143
Gen_8_Cross_377194,Gen_8_Cross_377194__5,4.2847705515536254e-06,4.1590092830141227e-07,10.302382755078538,-11.266829594949003
Gen_8_Mutant_31_397361,Gen_8_Mutant_31_397361__2,1.89865956092935e+19,3.1559434689496957e-06,6.016139324451295e+24,44.39026490983338
Gen_8_Cross_718617,Gen_8_Cross_718617__4,49881623.45174886,1.1456700303328867e-06,43539258365041.83,17.725163225394187
Gen_8_Mutant_24_254904,Gen_8_Mutant_24_254904__5,1.8858910397193152e+30,1.7875786982849592e-07,1.0549974899167679e+37,69.71195319915019
Gen_8_Cross_705003,Gen_8_Cross_705003__1,3.5945673498563746,3.7365789172835235e-06,961994.2277225096,1.2794223062167442
Gen_8_Cross_980011,Gen_8_Cross_980011__2,5.933049151452917e-06,2.1164602416720824e-07,28.032887340069223,-11.620443336932293
Gen_8_Cross_258281,Gen_8_Cross_258281__4,0.006523410363783365,6.596874219596592e-05,98.88638386351226,-4.981977157342385
Gen_8_Cross_413040,Gen_8_Cross_413040__5,1.1186703649518458e+17,1.2751911298823975e-07,8.772570156247977e+23,39.256087386806186
Gen_8_Cross_332074,Gen_8_Cross_332074__5,123218.10277565548,1.4428916143916895e-05,8539664486.691411,11.721711256028676
Gen_8_Cross_394904,Gen_8_Cross_394904__2,5.902367634226132e-06,5.480883414541699e-08,107.69007818276457,-11.929381868643599
Gen_8_Mutant_18_293558,Gen_8_Mutant_18_293558__1,24392573951.21214,0.00010948964181059926,222784306787738.44,23.91754457666094
Gen_8_Mutant_14_354964,Gen_8_Mutant_14_354964__3,1.6447429910888597e-05,9.676417733548232e-07,16.997436824027552,-10.403290767008409
Gen_8_Cross_259670,Gen_8_Cross_259670__3,1.472953806475514e-05,3.5127314248113844e-07,41.931865216669785,-10.866508883507167
Gen_8_Cross_482185,Gen_8_Cross_482185__2,3.162254845082865e+28,0.0008308303648203941,3.806137785739776e+31,65.62366793554075
Gen_8_Cross_918757,Gen_8_Cross_918757__4,9.680659353100038e-06,2.1164602416720824e-07,45.739859235210375,-11.298366951476478
Gen_8_Cross_490920,Gen_8_Cross_490920__4,0.004933829821997041,2.0226633117017023e-05,243.92738986530208,-5.2899531628866105
Gen_8_Mutant_24_622399,Gen_8_Mutant_24_622399__3,39.53248640593278,8.172777298444324e-07,48370933.11408073,3.677122698525343
Gen_8_Cross_55903,Gen_8_Cross_55903__1,9.603798886813223e-06,1.1456700303328867e-06,8.382691903027904,-10.322004575931814
Gen_8_Mutant_23_821547,Gen_8_Mutant_23_821547__4,1.6934429490181521e+19,1.2751911298823975e-07,1.3279914746382586e+26,44.27588047138615
Gen_8_Mutant_11_818048,Gen_8_Mutant_11_818048__3,1.7585901875956547e-05,5.830150654334497e-07,30.16371774695409,-10.597093786834547
Gen_8_Cross_373476,Gen_8_Cross_373476__2,6.2848643216928495e-06,1.2751911298823975e-07,49.28566529687563,-11.739179810026654
Gen_8_Mutant_31_787290,Gen_8_Mutant_31_787290__5,34530.56849333864,2.835394447994561e-05,1217840026.376636,10.449600245419555
Gen_8_Cross_928393,Gen_8_Cross_928393__3,7.984593780213061,5.830150654334497e-07,13695347.262213226,2.0775137558180705
Gen_8_Cross_936232,Gen_8_Cross_936232__1,0.0011440236922335915,2.835394447994561e-05,40.347955574320366,-6.609393795389162
Gen_8_Cross_508664,Gen_8_Cross_508664__3,0.0002846571222497626,1.2186774232918459e-05,23.3578727897377,-7.829047095757085
Gen_8_Cross_732161,Gen_8_Cross_732161__5,0.00020984812493651098,1.7083570853870422e-05,12.28362189213903,-7.831564957973836
Gen_8_Mutant_31_397361,Gen_8_Mutant_31_397361__5,1772079.213507242,2.505849929223415e-07,7071769114507.288,14.387664112028174
Gen_8_Mutant_18_600747,Gen_8_Mutant_18_600747__3,720510627588.6782,4.42404058959089e-06,1.628625716689699e+17,27.303226002573773
Gen_8_Mutant_24_622399,Gen_8_Mutant_24_622399__1,142.4000798341256,1.6060144189329578e-06,88666750.53187676,4.9586405036861585
Gen_8_Mutant_18_629617,Gen_8_Mutant_18_629617__2,1.1371968758050406e+25,0.00015348393413113442,7.4092241786911475e+28,57.6931936783725
Gen_8_Cross_76543,Gen_8_Cross_76543__3,1.4332268907651988e-06,1.1987981663813327e-08,119.55531222503517,-13.343968740347345
Gen_8_Cross_950985,Gen_8_Cross_950985__3,3.117853563743058e-06,3.9098552253104834e-08,79.74345299436165,-12.521345396994795
Gen_8_Mutant_17_255764,Gen_8_Mutant_17_255764__1,0.0005708831568780023,5.480883414541699e-08,10415.896739626936,-7.467609054722126
Gen_8_Cross_643513,Gen_8_Cross_643513__3,7350410.601435058,7.342668715297711e-06,1001054369526.6024,15.810266733753707
Gen_8_Cross_394904,Gen_8_Cross_394904__4,5.863025683454074e-06,5.480883414541699e-08,106.97227508796277,-11.935271258235966
